,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
1451,10,2,0,0,4.9,6,181,5,0,0,0,0,3,4,0,0,1,2
577,7,1,0,0,4.9,9,184,4,0,0,0,0,0,3,0,0,0,2
17589,9,2,0,0,4.9,6,181,5,0,0,0,0,1,4,0,0,1,6
14968,16,5,0,0,4.9,2,196,0,0,0,0,1,2,0,0,0,1,5
27875,18,6,3,2,4.8999999999999995,5,109,1,0,0,0,0,2,2,0,1,1,1
18848,14,4,2,0,4.8999999999999995,2,160,4,0,0,0,0,2,4,0,0,1,6
2290,14,4,0,0,4.875,2,195,0,1,0,0,1,2,0,0,0,1,2
22204,12,3,1,0,4.875,10,174,3,0,0,0,0,1,4,0,0,1,7
4950,7,1,2,0,4.875,3,159,4,0,0,0,0,1,4,0,0,1,3
22208,12,3,0,0,4.875,2,195,0,0,0,0,1,2,4,0,0,1,7
1845,12,3,0,0,4.875,2,195,0,0,0,0,1,1,2,0,0,1,2
22145,12,3,0,0,4.875,2,195,0,0,0,0,1,1,4,0,0,1,7
19502,16,5,0,0,4.8500000000000005,7,176,6,0,0,0,0,2,4,0,0,1,6
20540,7,1,1,0,4.8500000000000005,9,176,2,0,0,0,0,1,2,0,0,1,7
17107,9,2,0,0,4.8500000000000005,2,194,0,0,0,0,1,2,1,0,0,1,6
11464,16,5,0,0,4.85,8,182,4,0,0,0,1,1,3,0,0,1,4
7123,16,5,0,0,4.825,7,175,6,0,0,0,1,0,1,0,0,0,3
27779,18,6,0,0,4.825,3,190,1,0,0,0,0,0,1,0,0,0,1
6401,14,4,0,0,4.825,7,175,6,0,0,0,0,2,0,0,0,1,3
1392,9,2,2,0,4.825,1,169,0,0,0,0,1,4,4,0,0,1,2
27832,18,6,0,0,4.825,3,190,1,0,0,0,1,0,1,0,0,1,1
10920,14,4,1,0,4.825,8,166,5,0,0,0,1,3,4,0,0,0,4
12924,7,1,0,0,4.825,5,187,2,0,0,0,1,0,4,0,0,0,5
4141,18,6,1,0,4.825,6,175,2,0,0,0,0,0,3,0,0,0,2
27175,16,5,0,0,4.800000000000001,1,192,0,0,0,0,0,1,1,0,0,1,1
26078,12,3,0,0,4.800000000000001,8,186,2,0,0,0,0,0,3,0,0,1,1
405,7,1,0,0,4.800000000000001,2,192,0,0,0,0,0,1,2,0,0,1,2
395,7,1,0,0,4.800000000000001,2,192,0,0,0,0,0,1,2,0,0,1,2
403,7,1,0,0,4.800000000000001,2,192,0,0,0,0,0,1,2,0,0,1,2
415,7,1,0,0,4.800000000000001,2,192,0,0,0,0,0,1,2,0,0,1,2
1353,9,2,1,0,4.8,7,180,0,0,0,0,0,2,4,0,0,1,2
6504,14,4,1,1,4.775,5,152,1,1,0,0,0,1,1,0,1,1,3
26364,14,4,0,0,4.775,9,152,13,0,0,0,0,1,0,0,0,1,1
12043,18,6,3,0,4.775,6,155,0,1,1,0,0,0,3,0,0,0,4
8046,18,6,5,1,4.775,4,104,1,0,0,0,0,0,3,0,1,0,3
19084,16,5,0,0,4.750000000000001,9,184,2,0,0,0,0,0,1,0,0,0,6
23193,16,5,0,0,4.75,8,172,6,0,0,0,1,2,2,0,0,0,7
1948,12,3,0,0,4.75,9,154,12,2,0,0,1,0,3,0,0,0,2
8877,7,1,1,0,4.75,3,178,0,0,0,0,0,1,4,0,0,1,4
24010,18,6,0,0,4.7250000000000005,1,189,0,0,0,0,1,0,3,0,0,0,7
24095,18,6,0,0,4.7250000000000005,1,189,0,0,0,0,1,8,3,0,0,1,7
21863,12,3,0,0,4.7250000000000005,6,168,7,0,0,0,1,1,2,0,0,1,7
14576,14,4,0,0,4.7250000000000005,6,189,0,0,0,0,0,1,2,0,0,1,5
17134,9,2,0,0,4.7250000000000005,9,171,6,0,0,0,1,0,1,0,0,0,6
21988,12,3,1,0,4.725,7,111,22,0,0,0,1,0,2,0,0,0,7
26527,14,4,2,1,4.725,9,117,8,0,0,0,1,0,2,0,1,0,1
25193,9,2,3,0,4.7,3,152,0,0,0,0,0,0,2,0,0,0,1
16098,18,6,0,0,4.7,3,185,1,0,0,0,0,2,3,0,0,1,5
18102,12,3,3,0,4.7,1,152,0,0,0,0,0,0,3,0,0,0,6
18466,14,4,3,2,4.7,3,101,1,0,0,0,0,1,1,0,1,1,6
15934,18,6,0,0,4.7,3,185,1,0,0,0,0,2,2,0,0,1,5
18139,11,3,0,0,4.7,3,185,1,0,0,0,0,2,4,0,0,1,6
26744,14,4,0,0,4.675,6,100,29,0,0,0,1,0,3,0,0,0,1
1784,12,3,0,0,4.675,6,178,3,0,0,0,0,0,2,0,0,0,2
24018,18,6,0,0,4.675,6,100,29,4,0,0,1,0,3,0,0,0,7
25831,12,3,0,0,4.675,6,100,29,5,0,0,1,0,1,0,0,0,1
23909,18,6,0,0,4.675,6,100,29,4,0,0,1,0,2,0,0,0,7
26145,12,3,1,0,4.675,2,163,4,0,0,0,0,3,4,0,0,1,1
1343,9,2,0,0,4.675,9,163,8,0,0,0,1,0,4,0,0,0,2
11045,16,5,0,0,4.675,7,145,14,0,0,0,1,0,0,0,0,0,4
15577,16,5,0,0,4.65,6,180,2,0,0,0,0,0,4,0,0,0,5
16625,7,1,2,0,4.6499999999999995,5,162,0,0,0,0,1,0,2,0,0,0,6
476,7,1,0,0,4.625,5,176,3,1,0,0,0,1,3,0,0,1,2
26875,14,4,0,0,4.6000000000000005,6,169,5,0,0,0,0,1,4,0,0,1,1
3409,16,5,0,0,4.6000000000000005,9,166,6,0,0,0,1,0,3,0,0,0,2
9529,9,2,0,0,4.6000000000000005,3,184,0,0,0,0,0,0,4,0,0,0,4
10926,14,4,0,0,4.6000000000000005,8,178,2,0,0,0,0,2,4,0,0,1,4
21351,9,2,5,0,4.6,2,124,0,0,0,0,0,1,3,0,0,1,7
16190,18,6,3,0,4.575000000000001,5,141,2,0,0,0,1,0,4,0,0,0,5
466,7,1,0,0,4.575,8,174,3,0,0,0,1,9,3,0,0,1,2
7552,16,5,0,0,4.575,6,180,1,0,0,0,1,0,4,0,0,0,3
20170,18,6,2,0,4.575,1,159,0,0,1,0,0,0,4,0,0,0,6
7646,18,6,0,0,4.550000000000001,6,176,2,0,0,0,0,0,0,0,0,0,3
15400,16,5,1,0,4.55,2,158,4,0,0,0,1,6,3,0,0,1,5
8624,7,1,0,0,4.55,9,173,3,0,0,0,0,1,2,0,0,1,4
5875,12,3,1,0,4.55,1,170,0,0,0,0,0,2,1,0,0,1,3
730,7,1,1,0,4.55,9,170,0,0,0,0,1,0,4,0,0,0,2
1200,9,2,1,0,4.525,10,163,2,0,1,0,0,1,3,0,0,1,2
2661,14,4,4,0,4.525,8,130,1,0,0,0,1,2,3,0,0,1,2
1831,12,3,1,0,4.5,7,168,0,0,0,0,0,3,2,0,0,1,2
12634,7,1,1,0,4.5,9,168,0,0,0,0,0,3,2,0,0,1,5
15357,16,5,0,0,4.5,6,180,0,0,1,0,0,0,3,0,0,0,5
20228,18,6,1,0,4.5,1,165,1,0,0,0,0,3,4,0,0,1,6
20213,18,6,6,0,4.475,10,107,0,0,0,0,1,1,4,0,0,1,6
12910,7,1,3,0,4.45,5,142,0,0,0,0,1,0,4,0,0,0,5
11747,18,6,0,0,4.45,4,160,6,0,0,0,1,3,0,0,0,1,4
21586,9,2,1,0,4.45,7,166,0,0,0,0,0,2,4,0,0,1,7
23794,18,6,0,0,4.45,9,178,0,0,0,0,1,0,1,0,0,0,7
23995,18,6,1,0,4.45,6,166,0,0,0,0,0,1,3,0,0,1,7
11506,16,5,3,0,4.425000000000001,3,141,0,0,0,0,1,1,4,0,0,0,4
19885,18,6,4,2,4.425,1,81,0,0,0,0,0,0,2,0,1,0,6
9757,12,3,0,0,4.425,7,165,4,0,1,0,0,0,0,0,0,0,4
14160,12,3,1,0,4.425,9,150,5,0,0,0,0,1,4,0,0,1,5
4833,7,1,2,0,4.4,4,152,0,0,0,0,0,2,3,0,0,1,3
12799,7,1,2,0,4.4,1,152,0,0,0,0,1,0,3,0,0,0,5
17547,9,2,1,0,4.4,7,152,4,0,0,0,0,1,4,0,0,1,6
2477,14,4,1,0,4.375000000000001,7,157,2,0,0,0,0,1,1,0,0,1,2
19469,16,5,0,0,4.375,6,172,1,0,0,0,0,0,4,0,0,0,6
6093,12,3,0,0,4.375,8,160,5,0,0,0,1,0,3,0,0,0,3
26080,12,3,0,0,4.375,2,163,4,0,0,0,0,2,3,0,0,1,1
26105,12,3,0,0,4.375,2,163,4,0,0,0,0,2,3,0,0,1,1
22234,12,3,0,0,4.375,5,175,0,0,0,0,1,2,4,0,0,1,7
26086,12,3,0,0,4.375,2,163,4,0,0,0,0,2,3,0,0,1,1
22426,14,4,0,0,4.3500000000000005,1,174,0,0,0,0,0,1,1,0,0,1,7
24140,18,6,1,0,4.3500000000000005,3,159,1,0,1,0,0,1,4,0,0,1,7
969,9,2,0,0,4.3500000000000005,10,156,6,0,0,0,1,2,1,0,0,1,2
794,9,2,0,0,4.3500000000000005,10,156,6,3,0,0,1,0,0,0,0,0,2
3917,18,6,1,0,4.35,1,162,0,0,0,0,0,1,2,0,0,1,2
7620,16,5,3,0,4.35,0,138,0,0,0,0,0,0,4,0,0,0,3
12214,18,6,6,2,4.35,0,54,0,0,0,0,1,9,4,0,1,1,4
7219,16,5,0,0,4.325,7,167,2,0,0,0,1,1,1,0,0,1,3
16110,18,6,1,0,4.325,7,158,1,0,0,0,0,1,3,0,0,1,5
13566,9,2,0,0,4.325,9,167,2,0,0,0,0,1,4,0,0,1,5
3737,18,6,0,0,4.325,5,167,2,0,0,0,0,1,0,0,0,0,2
591,7,1,1,0,4.325,0,152,3,0,0,0,1,0,4,0,0,0,2
8173,18,6,2,0,4.324999999999999,9,140,3,0,0,0,0,0,4,0,0,0,3
16531,7,1,1,0,4.300000000000001,0,157,1,0,0,0,0,1,1,0,0,1,6
25808,12,3,0,0,4.300000000000001,5,166,2,0,0,0,1,2,1,0,0,1,1
18312,14,4,0,0,4.3,6,103,23,0,0,0,0,0,0,0,0,0,6
5467,9,2,2,0,4.3,7,148,0,0,0,0,0,0,3,0,0,0,3
18869,14,4,0,0,4.3,2,160,4,0,0,0,0,2,4,0,0,1,6
18887,14,4,0,0,4.3,2,160,4,0,0,0,0,1,4,0,0,1,6
1453,10,2,3,1,4.3,5,100,4,0,0,0,0,0,4,0,1,0,2
8623,7,1,1,0,4.275,6,159,0,0,0,0,0,1,2,0,0,1,4
14462,14,4,0,0,4.275,2,159,4,0,0,0,0,3,1,0,0,1,5
14282,14,4,0,0,4.275,2,159,4,0,0,0,0,2,0,0,0,1,5
14421,14,4,0,0,4.275,2,159,4,0,0,0,0,2,1,0,0,1,5
14495,14,4,0,0,4.275,2,159,4,0,0,0,0,6,1,0,0,1,5
9443,9,2,1,0,4.250000000000001,9,152,2,0,0,0,1,0,3,0,0,0,4
25721,12,3,0,0,4.25,7,146,8,0,0,0,1,1,1,0,0,1,1
2182,12,3,0,0,4.25,0,167,1,0,0,0,1,0,4,0,0,0,2
4905,7,1,0,1,4.25,3,146,0,0,0,0,0,0,4,0,1,0,3
9801,12,3,0,0,4.25,0,170,0,0,0,0,1,1,1,0,0,1,4
5101,9,2,0,0,4.25,2,158,4,0,0,0,0,1,0,0,0,1,3
23247,16,5,2,0,4.2250000000000005,7,142,1,0,0,0,0,0,2,0,0,0,7
9961,12,3,0,0,4.2250000000000005,2,157,4,0,0,0,0,2,2,0,0,1,4
9885,12,3,0,0,4.2250000000000005,2,157,4,0,0,0,0,2,1,0,0,1,4
6294,12,3,0,0,4.2250000000000005,2,157,4,0,0,0,0,2,4,0,0,1,3
9966,12,3,0,0,4.2250000000000005,2,157,4,0,0,0,0,3,2,0,0,1,4
10111,12,3,0,0,4.2250000000000005,2,157,4,0,0,0,0,2,3,0,0,1,4
10102,12,3,0,0,4.2250000000000005,2,157,4,0,0,0,0,3,3,0,0,1,4
15921,18,6,1,0,4.225,10,148,3,0,0,0,1,1,2,0,0,1,5
3972,18,6,0,0,4.2,6,162,2,0,0,0,0,1,2,0,0,1,2
7893,18,6,0,0,4.2,3,99,23,0,0,0,1,4,1,0,0,1,3
6917,14,4,0,0,4.2,7,165,1,0,0,0,0,1,4,0,0,0,3
19303,16,5,0,0,4.2,6,168,0,0,0,0,0,0,2,0,0,0,6
1162,10,2,0,0,4.2,7,165,1,0,0,0,0,1,2,0,0,1,2
4408,7,1,0,0,4.2,0,168,0,1,1,0,0,0,0,0,0,0,3
12972,9,2,0,0,4.2,7,153,5,0,1,0,0,0,0,0,0,0,5
4050,18,6,6,0,4.2,1,90,2,0,0,0,1,0,3,0,0,0,2
9721,12,3,0,0,4.2,7,168,0,0,1,0,0,0,0,0,0,0,4
17324,9,2,1,1,4.175000000000001,8,131,0,0,0,0,1,1,2,0,1,1,6
27997,18,6,0,0,4.175000000000001,6,164,1,0,0,0,0,0,3,0,0,0,1
10516,14,4,0,0,4.175,7,167,0,0,0,0,0,1,1,0,0,1,4
2339,14,4,0,0,4.175,7,158,3,0,0,0,0,1,0,0,0,0,2
13437,9,2,0,0,4.175,5,167,0,0,0,0,0,2,3,0,0,1,5
4237,18,6,0,0,4.175,6,167,0,0,0,0,0,1,4,0,0,1,2
17895,12,3,1,0,4.15,1,148,2,0,0,0,0,2,2,0,0,1,6
21898,12,3,0,0,4.15,6,160,2,0,0,0,0,1,2,0,0,1,7
25235,9,2,0,0,4.15,9,166,0,0,0,0,1,1,2,0,0,1,1
9502,9,2,0,1,4.15,5,142,0,0,0,0,0,0,4,0,1,0,4
17564,9,2,2,0,4.15,0,142,0,0,0,0,0,1,4,0,0,1,6
23927,18,6,1,2,4.125000000000001,5,102,1,0,0,0,1,0,2,0,1,0,7
25112,9,2,0,0,4.125,7,165,0,0,0,0,1,0,1,0,0,0,1
26853,14,4,0,0,4.125,3,153,4,3,1,0,0,0,4,0,0,0,1
15762,18,6,1,0,4.125,9,147,2,0,1,0,0,5,1,0,0,1,5
9372,9,2,1,0,4.125,9,147,2,0,0,0,0,1,3,0,0,1,4
11525,16,5,2,0,4.125,3,141,0,0,0,0,1,1,4,0,0,0,4
6035,12,3,0,0,4.1000000000000005,3,164,0,0,0,0,1,0,3,0,0,0,3
10347,14,4,0,0,4.1000000000000005,7,161,1,0,0,0,0,0,0,0,0,0,4
22717,14,4,0,0,4.1000000000000005,3,164,0,0,0,0,0,0,3,0,0,0,7
12891,7,1,0,0,4.1000000000000005,0,164,0,0,0,0,1,0,4,0,0,0,5
13185,9,2,0,0,4.1,7,155,3,0,0,0,0,2,1,0,0,1,5
14925,14,4,0,0,4.075,9,163,0,0,0,0,0,1,4,0,0,1,5
23555,16,5,0,0,4.075,1,163,0,0,0,0,1,0,4,0,0,0,7
13231,9,2,1,1,4.075,3,121,2,0,0,0,1,0,2,0,1,0,5
9705,12,3,0,0,4.050000000000001,6,156,2,0,0,0,0,2,0,0,0,0,4
15616,18,6,0,0,4.050000000000001,10,156,2,0,0,0,0,1,0,0,0,1,5
16616,7,1,0,0,4.05,2,159,1,0,0,0,0,2,2,0,0,1,6
4261,18,6,0,0,4.05,1,162,0,0,0,0,0,1,4,0,0,1,2
8579,7,1,1,0,4.05,5,147,1,0,0,0,0,1,2,0,0,1,4
4201,18,6,1,0,4.05,4,144,2,0,0,0,0,0,4,0,0,0,2
8544,7,1,1,0,4.05,4,138,4,0,0,0,1,1,1,0,0,1,4
434,7,1,0,0,4.05,5,159,1,0,0,0,1,0,2,0,0,0,2
11276,16,5,1,0,4.05,0,141,3,0,0,0,0,1,2,0,0,0,4
2400,14,4,0,0,4.05,5,159,1,0,0,0,1,0,1,0,0,0,2
9878,12,3,1,0,4.025,6,143,2,0,0,0,0,0,1,0,0,1,4
24436,7,1,0,0,4.025,10,152,3,0,0,0,1,3,1,0,0,1,1
6045,12,3,3,0,4.025,5,125,0,0,0,0,1,0,3,0,0,0,3
24420,7,1,0,0,4.025,10,152,3,1,0,0,1,1,1,0,0,1,1
22315,14,4,0,0,4.025,8,149,4,0,0,0,1,0,0,0,0,0,7
10237,12,3,1,0,4.025,6,143,2,0,0,0,0,1,4,0,0,1,4
17790,12,3,2,0,4.0,9,127,3,0,1,0,0,0,1,0,0,0,6
17412,9,2,2,0,4.0,9,127,3,0,1,0,0,0,3,0,0,0,6
914,9,2,0,0,4.0,6,157,1,0,0,0,1,1,1,0,0,0,2
3770,18,6,0,0,4.0,4,154,2,0,0,0,1,0,0,0,0,0,2
7610,16,5,1,0,4.0,7,148,0,0,0,0,0,1,4,0,0,1,3
9910,12,3,0,0,3.9750000000000005,0,156,1,0,0,0,1,0,2,0,0,0,4
12530,7,1,1,0,3.975,6,138,3,0,0,0,0,1,1,0,0,1,5
10266,12,3,0,1,3.975,3,135,0,0,0,0,1,0,4,0,1,0,4
20200,18,6,0,0,3.975,1,159,0,0,1,0,0,0,4,0,0,0,6
22872,14,4,1,0,3.95,6,146,0,0,0,0,0,1,4,0,0,1,7
10006,12,3,2,0,3.95,4,134,0,0,0,0,0,4,2,0,0,1,4
4054,18,6,1,0,3.95,9,143,1,0,0,0,0,1,3,0,0,1,2
15829,18,6,0,0,3.9250000000000003,10,148,3,1,0,0,0,1,1,0,0,1,5
26347,14,4,0,0,3.9250000000000003,9,154,1,0,0,0,0,2,0,0,0,1,1
14756,14,4,0,0,3.9250000000000003,10,148,3,0,0,0,0,1,3,0,0,1,5
1329,9,2,3,0,3.9250000000000003,2,121,0,0,0,0,0,2,4,0,0,1,2
27430,16,5,0,0,3.9250000000000003,4,151,2,0,0,0,0,0,3,0,0,0,1
1997,12,3,2,0,3.9250000000000003,7,82,17,0,0,0,1,0,3,0,0,0,2
20576,7,1,4,0,3.925,10,109,0,0,0,0,0,1,2,0,0,1,7
4559,7,1,1,0,3.925,6,139,2,0,0,0,0,0,1,0,0,0,3
28197,18,6,0,0,3.9000000000000004,9,153,1,0,0,0,0,2,4,0,0,0,1
10911,14,4,0,0,3.9000000000000004,9,147,3,0,0,0,1,3,4,0,0,1,4
117,7,1,0,0,3.8750000000000004,10,146,3,1,0,0,0,1,0,0,0,1,2
6524,14,4,0,0,3.8750000000000004,5,152,1,1,0,0,0,1,1,0,0,1,3
6352,14,4,0,0,3.8750000000000004,5,152,1,0,1,0,0,1,0,0,0,1,3
6386,14,4,0,0,3.8750000000000004,5,152,1,2,0,0,0,1,0,0,0,1,3
3437,16,5,0,0,3.8750000000000004,10,146,3,0,0,0,1,1,3,0,0,1,2
2636,14,4,0,0,3.8750000000000004,10,146,3,0,0,0,0,3,3,0,0,1,2
21501,9,2,2,0,3.8750000000000004,6,131,0,0,0,0,0,0,4,0,0,0,7
10478,14,4,0,0,3.875,1,143,4,0,0,0,0,1,1,0,0,1,4
7542,16,5,1,0,3.875,6,128,5,3,1,0,0,0,4,0,0,0,3
8618,7,1,2,0,3.85,9,124,2,0,0,0,1,3,2,0,0,1,4
14366,14,4,0,0,3.85,6,82,24,3,0,0,1,0,0,0,0,0,5
9492,9,2,1,0,3.85,5,142,0,0,0,0,0,1,4,0,0,1,4
6220,12,3,1,0,3.85,8,133,3,0,0,0,1,0,4,0,0,0,3
27671,18,6,0,0,3.85,3,154,0,0,0,0,0,2,0,0,0,1,1
27076,16,5,1,0,3.825,1,141,0,0,0,0,1,4,1,0,0,1,1
15238,16,5,3,0,3.825,2,114,1,0,1,0,0,1,2,0,0,0,5
26640,14,4,1,0,3.825,9,117,8,0,0,0,1,0,2,0,0,0,1
19576,16,5,1,0,3.8249999999999997,3,135,2,0,0,0,1,0,4,0,0,0,6
14017,12,3,0,1,3.8000000000000003,0,128,0,0,0,0,0,1,3,0,1,1,5
8592,7,1,0,0,3.8000000000000003,4,146,2,0,0,0,0,0,2,0,0,0,4
12603,7,1,0,0,3.8000000000000003,9,143,3,0,0,0,1,0,2,0,0,0,5
12577,7,1,0,0,3.8000000000000003,9,143,3,1,0,0,1,0,2,0,0,0,5
5318,9,2,0,0,3.8000000000000003,4,146,2,0,0,0,0,0,2,0,0,0,3
1003,9,2,0,0,3.8,10,134,6,0,0,0,1,0,1,0,0,0,2
17376,9,2,0,0,3.7750000000000004,4,151,0,0,0,0,0,2,3,0,0,1,6
24594,7,1,0,0,3.7750000000000004,9,148,1,0,0,0,1,0,2,0,0,0,1
2172,12,3,3,1,3.775,1,91,0,0,0,0,1,0,4,0,1,0,2
2844,14,4,2,0,3.7500000000000004,9,126,0,0,0,0,0,6,4,0,0,1,2
3656,18,6,0,0,3.7500000000000004,9,147,1,0,0,0,1,1,0,0,0,1,2
18810,14,4,0,0,3.75,4,138,4,0,0,0,1,2,4,0,0,1,6
9385,9,2,0,0,3.75,4,138,4,0,0,0,1,1,3,0,0,1,4
2750,14,4,1,0,3.75,2,138,0,0,0,0,1,0,3,0,0,0,2
2711,14,4,2,0,3.75,6,120,2,0,0,0,0,2,3,0,0,1,2
4211,18,6,0,0,3.75,4,144,2,0,0,0,1,0,4,0,0,0,2
18748,14,4,0,0,3.75,4,138,4,0,0,0,1,2,3,0,0,1,6
12508,7,1,0,0,3.725,6,143,2,0,0,0,0,0,1,0,0,0,5
12512,7,1,0,0,3.725,6,143,2,0,0,0,0,0,1,0,0,0,5
6666,14,4,0,0,3.725,10,143,2,0,0,0,1,0,2,0,0,0,3
10710,14,4,0,0,3.725,6,143,2,0,0,0,0,1,3,0,0,1,4
15815,18,6,0,0,3.7,11,124,8,0,0,0,1,0,1,0,0,0,5
16336,7,1,0,0,3.7,11,124,8,0,0,0,1,0,0,0,0,0,6
13195,9,2,0,0,3.7,6,148,0,0,0,0,0,1,1,0,0,1,5
21440,9,2,0,1,3.7,2,124,0,0,0,0,0,1,3,0,1,1,7
15883,18,6,0,0,3.7,9,127,7,0,0,0,1,0,2,0,0,0,5
12519,7,1,0,0,3.7,11,124,8,0,0,0,1,0,1,0,0,0,5
19309,16,5,1,0,3.6999999999999997,6,130,2,1,1,0,0,5,2,0,0,1,6
4596,7,1,0,0,3.6750000000000003,2,144,1,0,0,0,0,1,2,0,0,1,3
9999,12,3,0,0,3.6750000000000003,6,138,3,0,0,0,0,2,2,0,0,1,4
4466,7,1,0,0,3.6750000000000003,2,144,1,0,0,0,0,1,1,0,0,1,3
25587,12,3,0,0,3.6750000000000003,0,138,3,0,0,0,0,0,0,0,0,0,1
4309,7,1,0,0,3.6750000000000003,2,144,1,0,0,0,0,1,0,0,0,1,3
23308,16,5,0,0,3.675,10,120,9,0,0,0,0,1,2,0,0,1,7
11521,16,5,0,0,3.675,9,135,4,0,0,0,1,0,4,0,0,0,4
14776,14,4,0,0,3.675,9,135,4,0,0,0,1,0,3,0,0,0,5
22804,14,4,0,0,3.6500000000000004,6,146,0,0,0,0,0,1,4,0,0,1,7
22729,14,4,0,0,3.6500000000000004,6,146,0,0,0,0,0,1,3,0,0,1,7
22715,14,4,0,0,3.6500000000000004,6,146,0,0,0,0,0,1,3,0,0,1,7
25783,12,3,0,0,3.6500000000000004,1,146,0,0,0,0,1,2,1,0,0,1,1
21477,9,2,6,1,3.65,0,50,0,0,0,0,1,3,4,0,1,0,7
26130,12,3,0,0,3.65,4,110,12,0,0,0,1,0,4,0,0,0,1
20326,7,1,0,0,3.6250000000000004,7,136,3,0,1,0,0,0,0,0,0,0,7
350,7,1,0,0,3.6250000000000004,7,136,3,0,1,0,0,0,2,0,0,0,2
452,7,1,1,0,3.625,2,127,2,0,0,0,1,0,3,0,0,0,2
7546,16,5,1,0,3.625,8,130,1,0,0,0,0,2,4,0,0,1,3
24113,18,6,0,0,3.6,9,135,3,0,0,0,1,0,3,0,0,0,7
11229,16,5,0,0,3.6,2,144,0,0,0,0,0,0,2,0,0,0,4
11448,16,5,0,0,3.6,6,129,5,0,0,0,1,0,3,0,0,0,4
3284,16,5,0,0,3.6,7,144,0,0,0,0,0,1,2,0,0,1,2
11419,16,5,0,0,3.6,2,144,0,0,0,0,0,1,3,0,0,1,4
10179,12,3,0,0,3.6,6,129,5,0,0,0,2,0,4,0,0,0,4
11458,16,5,0,0,3.6,2,144,0,0,0,0,0,1,3,0,0,1,4
10637,14,4,0,0,3.6,0,144,0,0,0,0,0,0,2,0,0,0,4
11431,16,5,0,0,3.6,2,144,0,0,0,0,0,1,3,0,0,1,4
21419,9,2,1,0,3.6,8,129,1,3,0,0,0,0,3,0,0,0,7
5581,9,2,1,0,3.5999999999999996,0,114,6,0,1,0,0,0,4,0,0,0,3
4277,18,6,1,0,3.575,0,131,0,0,0,0,0,2,4,0,0,1,2
13772,12,3,2,0,3.575,2,119,0,0,0,0,1,2,1,0,0,1,5
25481,9,2,3,0,3.575,5,104,1,0,0,0,0,2,4,0,0,1,1
17580,9,2,0,0,3.5500000000000003,0,142,0,0,0,0,0,2,4,0,0,1,6
16550,7,1,0,0,3.5500000000000003,1,142,0,0,0,0,0,1,2,0,0,1,6
18458,14,4,1,0,3.5500000000000003,6,127,1,0,0,0,0,1,1,0,0,1,6
17573,9,2,0,0,3.5500000000000003,0,142,0,0,0,0,0,1,4,0,0,1,6
17189,9,2,0,0,3.5500000000000003,0,142,0,0,0,0,0,1,1,0,0,1,6
17567,9,2,0,0,3.5500000000000003,0,142,0,0,0,0,0,1,4,0,0,1,6
26154,12,3,0,0,3.5250000000000004,1,141,0,0,0,0,0,1,4,0,0,1,1
25910,12,3,0,0,3.5250000000000004,1,141,0,0,0,0,1,0,2,0,0,0,1
2588,14,4,0,0,3.5250000000000004,5,141,0,0,0,0,0,1,2,0,0,1,2
11596,16,5,2,0,3.5250000000000004,4,117,0,0,0,0,0,0,4,0,0,0,4
10971,16,5,0,0,3.5000000000000004,8,116,8,0,0,0,0,0,0,0,0,0,4
15112,16,5,0,0,3.5000000000000004,8,116,8,0,0,0,0,0,1,0,0,0,5
19157,16,5,1,0,3.5,3,128,0,0,0,0,0,1,1,0,0,1,6
15333,16,5,0,0,3.5,2,140,0,0,0,0,1,0,2,0,0,0,5
28042,18,6,0,0,3.5,8,122,6,0,0,0,1,0,3,0,0,0,1
7955,18,6,1,0,3.5,3,119,3,0,0,0,1,2,2,0,0,1,3
6455,14,4,1,0,3.475,6,112,5,0,0,0,1,0,1,0,0,0,3
6097,12,3,0,0,3.475,9,130,3,0,0,0,0,1,3,0,0,1,3
7503,16,5,0,0,3.475,7,139,0,0,0,0,0,0,4,0,0,0,3
14222,12,3,1,0,3.45,7,117,3,0,0,0,1,0,4,0,0,0,5
14316,14,4,0,0,3.45,0,138,0,0,0,0,0,1,0,0,0,1,5
8628,7,1,1,1,3.45,3,102,0,0,0,0,1,0,2,0,1,0,4
22072,12,3,0,0,3.4250000000000003,7,137,0,0,0,0,0,0,3,0,0,0,7
25066,9,2,2,0,3.4000000000000004,1,112,0,0,0,0,0,2,1,0,0,1,1
26700,14,4,0,0,3.375,0,135,0,0,0,0,1,0,3,0,0,0,1
9159,9,2,1,0,3.375,4,123,0,0,0,0,0,1,1,0,0,1,4
26585,14,4,0,0,3.3500000000000005,7,131,1,0,0,0,1,0,2,0,0,0,1
14863,14,4,5,1,3.3500000000000005,8,47,1,0,0,0,1,1,4,0,1,1,5
9211,9,2,0,0,3.35,10,122,4,0,0,0,1,1,1,0,0,1,4
9316,9,2,0,0,3.35,10,122,4,0,0,0,0,1,2,0,0,1,4
22735,14,4,2,1,3.3499999999999996,10,86,0,0,0,0,0,1,3,0,1,1,7
14644,14,4,0,0,3.325,6,124,3,0,0,0,0,0,2,0,0,0,5
10795,14,4,0,0,3.325,3,124,3,0,1,0,0,0,3,0,0,1,4
11232,16,5,1,0,3.325,8,121,0,0,0,0,0,0,2,0,0,0,4
10220,12,3,1,0,3.325,2,121,0,0,0,0,0,2,4,0,0,1,4
